"","x","temp.Jan","temp.Feb","temp.Mar","temp.Apr","temp.May","temp.Jun","temp.Jul","temp.Aug","temp.Sep","temp.Oct","temp.Nov","temp.Dec","precip.Jan","precip.Feb","precip.Mar","precip.Apr","precip.May","precip.Jun","precip.Jul","precip.Aug","precip.Sep","precip.Oct","precip.Nov","precip.Dec","radiation.Jan","radiation.Feb","radiation.Mar","radiation.Apr","radiation.May","radiation.Jun","radiation.Jul","radiation.Aug","radiation.Sep","radiation.Oct","radiation.Nov","radiation.Dec","airhumidity.Jan","airhumidity.Feb","airhumidity.Mar","airhumidity.Apr","airhumidity.May","airhumidity.Jun","airhumidity.Jul","airhumidity.Aug","airhumidity.Sep","airhumidity.Oct","airhumidity.Nov","airhumidity.Dec"
"1",32.8475,-0.321295166015602,-3.29465332031248,6.83709106445315,11.4819274902344,18.1703430175781,25.9250122070313,28.5210510253906,26.7935424804688,20.9238525390625,14.5765014648438,4.99651489257815,-1.78522338867185,3.89275860786438,4.02551317214966,10.522439956665,7.9708251953125,6.26844263076782,9.12677574157715,2.30902528762817,8.81418514251709,2.35192203521729,7.94935417175293,2.99130392074585,10.1979417800903,243117745.3125,299214126.5625,435576065.625,551719434.375,664175700,699221573.4375,783197521.875,666552375,547341553.125,434225390.625,268313723.4375,213609614.0625,0.00270447717048228,0.00191897246986628,0.00319776427932084,0.00532636279240251,0.00792587362229824,0.0118524981662631,0.0156926456838846,0.0139643829315901,0.0103181544691324,0.00699913967400789,0.00363330799154937,0.00233905063942075
"2",27.6208333333333,-0.321295166015602,-3.29465332031248,6.83709106445315,11.4819274902344,18.1703430175781,25.9250122070313,28.5210510253906,26.7935424804688,20.9238525390625,14.5765014648438,4.99651489257815,-1.78522338867185,3.89275860786438,4.02551317214966,10.522439956665,7.9708251953125,6.26844263076782,9.12677574157715,2.30902528762817,8.81418514251709,2.35192203521729,7.94935417175293,2.99130392074585,10.1979417800903,243117745.3125,299214126.5625,435576065.625,551719434.375,664175700,699221573.4375,783197521.875,666552375,547341553.125,434225390.625,268313723.4375,213609614.0625,0.00270447717048228,0.00191897246986628,0.00319776427932084,0.00532636279240251,0.00792587362229824,0.0118524981662631,0.0156926456838846,0.0139643829315901,0.0103181544691324,0.00699913967400789,0.00363330799154937,0.00233905063942075
"3",30.8241666666667,-0.321295166015602,-3.29465332031248,6.83709106445315,11.4819274902344,18.1703430175781,25.9250122070313,28.5210510253906,26.7935424804688,20.9238525390625,14.5765014648438,4.99651489257815,-1.78522338867185,3.89275860786438,4.02551317214966,10.522439956665,7.9708251953125,6.26844263076782,9.12677574157715,2.30902528762817,8.81418514251709,2.35192203521729,7.94935417175293,2.99130392074585,10.1979417800903,243117745.3125,299214126.5625,435576065.625,551719434.375,664175700,699221573.4375,783197521.875,666552375,547341553.125,434225390.625,268313723.4375,213609614.0625,0.00270447717048228,0.00191897246986628,0.00319776427932084,0.00532636279240251,0.00792587362229824,0.0118524981662631,0.0156926456838846,0.0139643829315901,0.0103181544691324,0.00699913967400789,0.00363330799154937,0.00233905063942075
"4",36.9416666666667,-0.321295166015602,-3.29465332031248,6.83709106445315,11.4819274902344,18.1703430175781,25.9250122070313,28.5210510253906,26.7935424804688,20.9238525390625,14.5765014648438,4.99651489257815,-1.78522338867185,3.89275860786438,4.02551317214966,10.522439956665,7.9708251953125,6.26844263076782,9.12677574157715,2.30902528762817,8.81418514251709,2.35192203521729,7.94935417175293,2.99130392074585,10.1979417800903,243117745.3125,299214126.5625,435576065.625,551719434.375,664175700,699221573.4375,783197521.875,666552375,547341553.125,434225390.625,268313723.4375,213609614.0625,0.00270447717048228,0.00191897246986628,0.00319776427932084,0.00532636279240251,0.00792587362229824,0.0118524981662631,0.0156926456838846,0.0139643829315901,0.0103181544691324,0.00699913967400789,0.00363330799154937,0.00233905063942075
"5",36.0633333333333,-0.321295166015602,-3.29465332031248,6.83709106445315,11.4819274902344,18.1703430175781,25.9250122070313,28.5210510253906,26.7935424804688,20.9238525390625,14.5765014648438,4.99651489257815,-1.78522338867185,3.89275860786438,4.02551317214966,10.522439956665,7.9708251953125,6.26844263076782,9.12677574157715,2.30902528762817,8.81418514251709,2.35192203521729,7.94935417175293,2.99130392074585,10.1979417800903,243117745.3125,299214126.5625,435576065.625,551719434.375,664175700,699221573.4375,783197521.875,666552375,547341553.125,434225390.625,268313723.4375,213609614.0625,0.00270447717048228,0.00191897246986628,0.00319776427932084,0.00532636279240251,0.00792587362229824,0.0118524981662631,0.0156926456838846,0.0139643829315901,0.0103181544691324,0.00699913967400789,0.00363330799154937,0.00233905063942075
"6",46.5341666666667,-0.321295166015602,-3.29465332031248,6.83709106445315,11.4819274902344,18.1703430175781,25.9250122070313,28.5210510253906,26.7935424804688,20.9238525390625,14.5765014648438,4.99651489257815,-1.78522338867185,3.89275860786438,4.02551317214966,10.522439956665,7.9708251953125,6.26844263076782,9.12677574157715,2.30902528762817,8.81418514251709,2.35192203521729,7.94935417175293,2.99130392074585,10.1979417800903,243117745.3125,299214126.5625,435576065.625,551719434.375,664175700,699221573.4375,783197521.875,666552375,547341553.125,434225390.625,268313723.4375,213609614.0625,0.00270447717048228,0.00191897246986628,0.00319776427932084,0.00532636279240251,0.00792587362229824,0.0118524981662631,0.0156926456838846,0.0139643829315901,0.0103181544691324,0.00699913967400789,0.00363330799154937,0.00233905063942075
"7",47.2966666666667,-0.321295166015602,-3.29465332031248,6.83709106445315,11.4819274902344,18.1703430175781,25.9250122070313,28.5210510253906,26.7935424804688,20.9238525390625,14.5765014648438,4.99651489257815,-1.78522338867185,3.89275860786438,4.02551317214966,10.522439956665,7.9708251953125,6.26844263076782,9.12677574157715,2.30902528762817,8.81418514251709,2.35192203521729,7.94935417175293,2.99130392074585,10.1979417800903,243117745.3125,299214126.5625,435576065.625,551719434.375,664175700,699221573.4375,783197521.875,666552375,547341553.125,434225390.625,268313723.4375,213609614.0625,0.00270447717048228,0.00191897246986628,0.00319776427932084,0.00532636279240251,0.00792587362229824,0.0118524981662631,0.0156926456838846,0.0139643829315901,0.0103181544691324,0.00699913967400789,0.00363330799154937,0.00233905063942075
"8",32.8475,-0.929327392578102,-4.86691894531248,8.33306274414065,12.4994140625,21.2259765625,23.5333190917969,27.1122375488281,24.3008666992188,19.3422180175781,15.2192321777344,10.8598876953125,-0.285192871093727,1.86706817150116,1.43063509464264,7.84847450256348,4.14547538757324,9.05775260925293,18.7982482910156,9.05454540252686,5.22060346603394,13.4613590240479,5.45707750320435,8.07997131347656,10.0379734039307,245172529.6875,308028318.75,436541610.9375,557677448.4375,681021337.5,708939000,737602959.375,655824726.5625,524891601.5625,406304226.5625,255064190.625,206018374.21875,0.00221349066123366,0.00192868965677917,0.0043522585183382,0.00496099935844541,0.00847391691058874,0.0106079336255789,0.0145555222406983,0.0118563575670123,0.00951527431607246,0.00683310627937317,0.00511296605691314,0.0028940096963197
"9",27.6208333333333,-0.929327392578102,-4.86691894531248,8.33306274414065,12.4994140625,21.2259765625,23.5333190917969,27.1122375488281,24.3008666992188,19.3422180175781,15.2192321777344,10.8598876953125,-0.285192871093727,1.86706817150116,1.43063509464264,7.84847450256348,4.14547538757324,9.05775260925293,18.7982482910156,9.05454540252686,5.22060346603394,13.4613590240479,5.45707750320435,8.07997131347656,10.0379734039307,245172529.6875,308028318.75,436541610.9375,557677448.4375,681021337.5,708939000,737602959.375,655824726.5625,524891601.5625,406304226.5625,255064190.625,206018374.21875,0.00221349066123366,0.00192868965677917,0.0043522585183382,0.00496099935844541,0.00847391691058874,0.0106079336255789,0.0145555222406983,0.0118563575670123,0.00951527431607246,0.00683310627937317,0.00511296605691314,0.0028940096963197
"10",30.8241666666667,-0.929327392578102,-4.86691894531248,8.33306274414065,12.4994140625,21.2259765625,23.5333190917969,27.1122375488281,24.3008666992188,19.3422180175781,15.2192321777344,10.8598876953125,-0.285192871093727,1.86706817150116,1.43063509464264,7.84847450256348,4.14547538757324,9.05775260925293,18.7982482910156,9.05454540252686,5.22060346603394,13.4613590240479,5.45707750320435,8.07997131347656,10.0379734039307,245172529.6875,308028318.75,436541610.9375,557677448.4375,681021337.5,708939000,737602959.375,655824726.5625,524891601.5625,406304226.5625,255064190.625,206018374.21875,0.00221349066123366,0.00192868965677917,0.0043522585183382,0.00496099935844541,0.00847391691058874,0.0106079336255789,0.0145555222406983,0.0118563575670123,0.00951527431607246,0.00683310627937317,0.00511296605691314,0.0028940096963197
"11",36.9416666666667,-0.929327392578102,-4.86691894531248,8.33306274414065,12.4994140625,21.2259765625,23.5333190917969,27.1122375488281,24.3008666992188,19.3422180175781,15.2192321777344,10.8598876953125,-0.285192871093727,1.86706817150116,1.43063509464264,7.84847450256348,4.14547538757324,9.05775260925293,18.7982482910156,9.05454540252686,5.22060346603394,13.4613590240479,5.45707750320435,8.07997131347656,10.0379734039307,245172529.6875,308028318.75,436541610.9375,557677448.4375,681021337.5,708939000,737602959.375,655824726.5625,524891601.5625,406304226.5625,255064190.625,206018374.21875,0.00221349066123366,0.00192868965677917,0.0043522585183382,0.00496099935844541,0.00847391691058874,0.0106079336255789,0.0145555222406983,0.0118563575670123,0.00951527431607246,0.00683310627937317,0.00511296605691314,0.0028940096963197
"12",36.0633333333333,-0.929327392578102,-4.86691894531248,8.33306274414065,12.4994140625,21.2259765625,23.5333190917969,27.1122375488281,24.3008666992188,19.3422180175781,15.2192321777344,10.8598876953125,-0.285192871093727,1.86706817150116,1.43063509464264,7.84847450256348,4.14547538757324,9.05775260925293,18.7982482910156,9.05454540252686,5.22060346603394,13.4613590240479,5.45707750320435,8.07997131347656,10.0379734039307,245172529.6875,308028318.75,436541610.9375,557677448.4375,681021337.5,708939000,737602959.375,655824726.5625,524891601.5625,406304226.5625,255064190.625,206018374.21875,0.00221349066123366,0.00192868965677917,0.0043522585183382,0.00496099935844541,0.00847391691058874,0.0106079336255789,0.0145555222406983,0.0118563575670123,0.00951527431607246,0.00683310627937317,0.00511296605691314,0.0028940096963197
"13",46.5341666666667,-0.929327392578102,-4.86691894531248,8.33306274414065,12.4994140625,21.2259765625,23.5333190917969,27.1122375488281,24.3008666992188,19.3422180175781,15.2192321777344,10.8598876953125,-0.285192871093727,1.86706817150116,1.43063509464264,7.84847450256348,4.14547538757324,9.05775260925293,18.7982482910156,9.05454540252686,5.22060346603394,13.4613590240479,5.45707750320435,8.07997131347656,10.0379734039307,245172529.6875,308028318.75,436541610.9375,557677448.4375,681021337.5,708939000,737602959.375,655824726.5625,524891601.5625,406304226.5625,255064190.625,206018374.21875,0.00221349066123366,0.00192868965677917,0.0043522585183382,0.00496099935844541,0.00847391691058874,0.0106079336255789,0.0145555222406983,0.0118563575670123,0.00951527431607246,0.00683310627937317,0.00511296605691314,0.0028940096963197
"14",47.2966666666667,-0.929327392578102,-4.86691894531248,8.33306274414065,12.4994140625,21.2259765625,23.5333190917969,27.1122375488281,24.3008666992188,19.3422180175781,15.2192321777344,10.8598876953125,-0.285192871093727,1.86706817150116,1.43063509464264,7.84847450256348,4.14547538757324,9.05775260925293,18.7982482910156,9.05454540252686,5.22060346603394,13.4613590240479,5.45707750320435,8.07997131347656,10.0379734039307,245172529.6875,308028318.75,436541610.9375,557677448.4375,681021337.5,708939000,737602959.375,655824726.5625,524891601.5625,406304226.5625,255064190.625,206018374.21875,0.00221349066123366,0.00192868965677917,0.0043522585183382,0.00496099935844541,0.00847391691058874,0.0106079336255789,0.0145555222406983,0.0118563575670123,0.00951527431607246,0.00683310627937317,0.00511296605691314,0.0028940096963197
"15",32.8475,-2.1793273925781,0.00631103515627274,10.2249694824219,13.3860412597656,20.5155578613281,21.5466857910156,26.7194152832031,24.8048950195313,20.3213439941406,13.6780944824219,4.28899536132815,-3.38522949218748,5.98012828826904,9.06727027893066,5.57258033752441,9.49815273284912,9.77757358551025,8.12022495269775,6.55194997787476,9.41247367858887,3.65494728088379,8.43111515045166,4.58921718597412,1.92960727214813,244895421.09375,299441496.09375,437606043.75,548991295.3125,672384796.875,692314087.5,734898150,648031767.1875,571662773.4375,414121317.1875,265037842.96875,221200853.90625,0.00264655821956694,0.00278529268689454,0.00441685132682323,0.00545393815264106,0.00859156996011734,0.00961650814861059,0.0140031781047583,0.0124161709100008,0.00993282720446587,0.00584657303988934,0.00375528540462255,0.00221577635966241
